"CHART","VAR","SEXF","AGEGRP","L","M","S","P3","P5","P10","P25","P50","P75","P90","P95","P97"
"CDC","BMI",0,"[234,235)",-1.833400825,22.7798953,0.133338999,18.53287228,18.9448942,19.63329582,20.96032349,22.7798953,25.13245693,27.96289869,30.15706484,31.87275025
"CDC","BMI",0,"[235,236)",-1.834317405,22.82474087,0.133519496,18.56536124,18.97843726,19.66866547,20.99945599,22.82474087,25.18572453,28.0280066,30.23275779,31.95764272
"CDC","BMI",0,"[236,237)",-1.83555752,22.86908912,0.133716192,18.59716016,19.0112887,19.70334974,21.03794885,22.86908912,25.23883315,28.09362697,30.30970901,32.04452853
"CDC","BMI",0,"[237,238)",-1.837119466,22.91293151,0.133929525,18.62825142,19.04343134,19.7373324,21.07578835,22.91293151,25.29178502,28.15978336,30.387967,32.13348232
"CDC","BMI",0,"[238,239)",-1.838987063,22.95626373,0.134160073,18.65861245,19.07484425,19.7705953,21.11296191,22.95626373,25.34458825,28.22650313,30.46757924,32.22457182
"CDC","BMI",0,"[239,240)",-1.841146139,22.99908062,0.134408381,18.68822161,19.10550722,19.80312068,21.14945673,22.99908062,25.39724967,28.29381294,30.54859414,32.31786791
"CDC","BMI",0,"[240,241)",-1.843580575,23.04137734,0.134675001,18.71705679,19.13539969,19.83489061,21.18526014,23.04137734,25.44977657,28.3617399,30.63106054,32.41344218
"CDC","BMI",1,"[24,25)",-1.024496827,16.38804056,0.085025838,14.13226271,14.3801866,14.77964811,15.49975639,16.38804056,17.38581552,18.39526372,19.05823845,19.51534333
"CDC","BMI",1,"[25,26)",-1.102698353,16.3189719,0.084214052,14.10240814,14.34527262,14.73694628,15.44421901,16.3189719,17.30484811,18.30610782,18.9659499,19.42197989
"CDC","BMI",1,"[26,27)",-1.18396635,16.25207985,0.083455124,14.07297394,14.31096806,14.6951581,15.39014846,16.25207985,17.2269319,18.22103253,18.87853388,19.33410382
"CDC","BMI",1,"[27,28)",-1.268071036,16.18734669,0.082748284,14.04396337,14.27727686,14.65428696,15.33754218,16.18734669,17.15202498,18.13997016,18.79590999,19.25163039
"CDC","BMI",1,"[28,29)",-1.354751525,16.12475448,0.082092737,14.01538008,14.24420303,14.61433601,15.28639717,16.12475448,17.08008556,18.06285334,18.71799839,19.17447582
"CDC","BMI",1,"[29,30)",-1.443689692,16.06428762,0.081487717,13.98722569,14.21174909,14.57530775,15.23671134,16.06428762,17.01107457,17.98961595,18.64471845,19.10255392
"CDC","BMI",1,"[30,31)",-1.53454192,16.00593001,0.080932448,13.95950246,14.17991775,14.53720437,15.18848189,16.00593001,16.94495296,17.92019231,18.5759903,19.03577948
"CDC","BMI",1,"[31,32)",-1.626928093,15.94966631,0.080426175,13.93221207,14.14871111,14.50002752,15.14170598,15.94966631,16.88168308,17.85451773,18.51173402,18.97406651
"CDC","BMI",1,"[32,33)",-1.720434829,15.89548197,0.079968176,13.90535562,14.11813062,14.46377827,15.09638064,15.89548197,16.82122877,17.79252859,18.45186978,18.91732801
"CDC","BMI",1,"[33,34)",-1.814635262,15.84336179,0.079557735,13.87893492,14.08817793,14.42845728,15.05250203,15.84336179,16.763554,17.73416201,18.39631848,18.86547771
"CDC","BMI",1,"[34,35)",-1.909076262,15.79329146,0.079194187,13.852951,14.0588539,14.39406456,15.01006617,15.79329146,16.70862449,17.67935646,18.34500099,18.81842784
"CDC","BMI",1,"[35,36)",-2.003296102,15.7452564,0.078876895,13.82740517,14.03015932,14.36059959,14.96906838,15.7452564,16.65640663,17.62805146,18.29783876,18.7760905
"CDC","BMI",1,"[36,37)",-2.096828937,15.69924188,0.078605255,13.80229888,14.00209476,14.32806133,14.92950329,15.69924188,16.60686761,17.5801877,18.25475381,18.73837743
"CDC","BMI",1,"[37,38)",-2.189211877,15.65523282,0.078378696,13.77763382,13.97466073,14.29644823,14.89136478,15.65523282,16.55997523,17.53570705,18.21566879,18.70520011
"CDC","BMI",1,"[38,39)",-2.279991982,15.61321371,0.078196674,13.75341201,13.94785767,14.26575827,14.85464591,15.61321371,16.51569783,17.49455256,18.18050711,18.67646985
"CDC","BMI",1,"[39,40)",-2.368732949,15.57316843,0.078058667,13.72963586,13.92168608,14.23598902,14.81933896,15.57316843,16.4740041,17.45666842,18.14919304,18.65209796
"CDC","BMI",1,"[40,41)",-2.455021314,15.53508019,0.077964169,13.70630824,13.89614655,14.20713766,14.78543535,15.53508019,16.43486298,17.42199993,18.12165176,18.63199585
"CDC","BMI",1,"[41,42)",-2.538471972,15.49893145,0.077912684,13.68343254,13.87123981,14.17920105,14.75292568,15.49893145,16.39824347,17.39049347,18.09780945,18.61607518
"CDC","BMI",1,"[42,43)",-2.618732901,15.46470384,0.077903716,13.66101266,13.84696678,14.15217581,14.72179977,15.46470384,16.36411453,17.36209639,18.07759336,18.60424802
"CDC","BMI",1,"[43,44)",-2.695488973,15.43237817,0.077936763,13.63905306,13.82332865,14.12605833,14.69204668,15.43237817,16.33244497,17.33675699,18.06093184,18.59642696
"CDC","BMI",1,"[44,45)",-2.768464816,15.40193436,0.078011309,13.61755872,13.80032682,14.10084485,14.6636548,15.40193436,16.30320336,17.31442438,18.04775438,18.59252526
"CDC","BMI",1,"[45,46)",-2.837426693,15.37335154,0.078126817,13.59653518,13.77796299,14.07653151,14.63661186,15.37335154,16.27635793,17.29504843,18.03799161,18.59245694
"CDC","BMI",1,"[46,47)",-2.902178205,15.34660842,0.078282739,13.57598804,13.75623885,14.05311425,14.61090523,15.34660842,16.25187703,17.27857995,18.03157513,18.59613624
"CDC","BMI",1,"[47,48)",-2.962580386,15.32168181,0.078478449,13.55592455,13.73515717,14.03058936,14.58652134,15.32168181,16.22972719,17.2649696,18.02843822,18.6034803
"CDC","BMI",1,"[48,49)",-3.018521987,15.29854897,0.078713325,13.53635124,13.71472021,14.00895279,14.56344665,15.29854897,16.20987583,17.25416922,18.02851473,18.61440545
"CDC","BMI",1,"[49,50)",-3.069936555,15.27718618,0.078986694,13.51727537,13.6949307,13.98820066,14.54166718,15.27718618,16.19228952,17.24613088,18.03173977,18.62882971
"CDC","BMI",1,"[50,51)",-3.116795864,15.2575692,0.079297841,13.49870449,13.67579162,13.96832912,14.52116867,15.2575692,16.17693441,17.24080701,18.03804946,18.64667225
"CDC","BMI",1,"[51,52)",-3.159107331,15.23967338,0.079646006,13.48064637,13.65730608,13.94933441,14.50193674,15.23967338,16.16377626,17.23815034,18.04738091,18.66785338
"CDC","BMI",1,"[52,53)",-3.196911083,15.22347371,0.080030389,13.46310899,13.63947739,13.93121283,14.48395686,15.22347371,16.15278049,17.23811389,18.05967216,18.6922946
"CDC","BMI",1,"[53,54)",-3.230276759,15.20894491,0.080450145,13.44610041,13.62230894,13.91396079,14.46721445,15.20894491,16.14391221,17.24065086,18.0748621,18.71991859
"CDC","BMI",1,"[54,55)",-3.259300182,15.19606152,0.080904391,13.42962877,13.60580421,13.89757474,14.45169495,15.19606152,16.13713628,17.24571467,18.09289045,18.75064919
"CDC","BMI",1,"[55,56)",-3.284099963,15.18479799,0.081392203,13.41370222,13.58996673,13.88205123,14.4373838,15.18479799,16.13241736,17.25325891,18.11369768,18.78441142
"CDC","BMI",1,"[56,57)",-3.30481415,15.17512871,0.081912623,13.39832882,13.57480002,13.8673869,14.42426656,15.17512871,16.12971996,17.2632373,18.13722499,18.82113141
"CDC","BMI",1,"[57,58)",-3.321596954,15.16702811,0.082464661,13.38351658,13.56030761,13.8535784,14.41232886,15.16702811,16.12900854,17.27560372,18.16341422,18.86073644
"CDC","BMI",1,"[58,59)",-3.334615646,15.16047068,0.083047295,13.36927334,13.54649295,13.84062247,14.40155647,15.16047068,16.13024748,17.29031217,18.19220786,18.90315485
"CDC","BMI",1,"[59,60)",-3.344047622,15.15543107,0.083659478,13.35560679,13.53335941,13.82851587,14.39193532,15.15543107,16.13340121,17.30731682,18.22354893,18.94831604
"CDC","BMI",1,"[60,61)",-3.35007771,15.15188405,0.084300139,13.34252439,13.52091027,13.81725538,14.38345148,15.15188405,16.13843423,17.32657196,18.25738105,18.99615046
"CDC","BMI",1,"[61,62)",-3.352893805,15.14980479,0.0849682,13.33003322,13.50914853,13.80683773,14.37609125,15.14980479,16.14531133,17.34803218,18.29364826,19.04658918
"CDC","BMI",1,"[62,63)",-3.352691376,15.14916825,0.085662539,13.31814053,13.4980774,13.79725982,14.36984096,15.14916825,16.15399692,17.37165187,18.33229525,19.09956514
"CDC","BMI",1,"[63,64)",-3.34966438,15.14994984,0.086382035,13.3068531,13.48769977,13.78851848,14.3646872,15.14994984,16.16445581,17.39738575,18.37326713,19.15501183
"CDC","BMI",1,"[64,65)",-3.343998803,15.15212585,0.087125591,13.29617673,13.47801782,13.78061022,14.3606169,15.15212585,16.17665394,17.42518932,18.41650918,19.21286229
"CDC","BMI",1,"[65,66)",-3.335889574,15.15567186,0.087892047,13.28611805,13.4690344,13.77353197,14.35761687,15.15567186,16.19055603,17.45501735,18.46196754,19.27305261
"CDC","BMI",1,"[66,67)",-3.325522491,15.16056419,0.088680264,13.27668282,13.46075175,13.76728041,14.35567422,15.16056419,16.20612774,17.48682523,18.50958858,19.33551875
"CDC","BMI",1,"[67,68)",-3.31307846,15.16677947,0.089489106,13.26787651,13.45317191,13.76185216,14.35477623,15.16677947,16.22333502,17.52056863,18.55931907,19.40019747
"CDC","BMI",1,"[68,69)",-3.298732648,15.17429464,0.090317434,13.25970423,13.44629667,13.75724378,14.35491035,15.17429464,16.24214414,17.55620345,18.6111062,19.46702632
"CDC","BMI",1,"[69,70)",-3.282653831,15.18308694,0.091164117,13.25217076,13.44012761,13.75345175,14.35606415,15.18308694,16.26252167,17.5936859,18.6648976,19.53594365
"CDC","BMI",1,"[70,71)",-3.265003896,15.1931339,0.092028028,13.24528055,13.43466608,13.75047248,14.35822537,15.1931339,16.28443453,17.63297244,18.72064127,19.60688859
"CDC","BMI",1,"[71,72)",-3.245937506,15.20441335,0.092908048,13.23903773,13.42991321,13.74830229,14.36138186,15.20441335,16.30784995,17.67401984,18.77828567,19.67980103
"CDC","BMI",1,"[72,73)",-3.225606516,15.21690296,0.093803033,13.23344678,13.42587042,13.74693776,14.36552155,15.21690296,16.33273474,17.7167845,18.83777954,19.75462234
"CDC","BMI",1,"[73,74)",-3.204146115,15.2305815,0.094711916,13.22851054,13.42253788,13.74637473,14.37063258,15.2305815,16.35905747,17.7612244,18.89907229,19.83129333
"CDC","BMI",1,"[74,75)",-3.181690237,15.24542745,0.095633595,13.22423251,13.41991629,13.74660941,14.37670312,15.24542745,16.38678602,17.80729692,18.96211354,19.90975644
"CDC","BMI",1,"[75,76)",-3.158363475,15.26141966,0.096566992,13.22061564,13.41800595,13.74763782,14.38372148,15.26141966,16.41588887,17.85496,19.02685341,19.9899546
"CDC","BMI",1,"[76,77)",-3.134282833,15.27853728,0.097511046,13.21766256,13.41680692,13.74945586,14.39167606,15.27853728,16.44633482,17.90417191,19.09324243,20.07183146
"CDC","BMI",1,"[77,78)",-3.109557879,15.29675967,0.09846471,13.21537563,13.41631905,13.75205934,14.40055533,15.29675967,16.478093,17.95489128,19.16123158,20.15533137
"CDC","BMI",1,"[78,79)",-3.084290931,15.31606644,0.099426955,13.2137569,13.41654198,13.75544399,14.41034784,15.31606644,16.51113288,18.00707707,19.23077228,20.24039941
"CDC","BMI",1,"[79,80)",-3.058577292,15.33643745,0.100396769,13.21280815,13.41747514,13.7596054,14.42104223,15.33643745,16.54542424,18.06068861,19.30181639,20.32698132
"CDC","BMI",1,"[80,81)",-3.032505499,15.35785274,0.101373159,13.21253087,13.41911775,13.76453911,14.43262719,15.35785274,16.58093719,18.11568557,19.37431624,20.41502357
"CDC","BMI",1,"[81,82)",-3.0061576,15.38029261,0.10235515,13.2129263,13.42146884,13.7702405,14.44509148,15.38029261,16.61764214,18.17202801,19.44822461,20.5044733
"CDC","BMI",1,"[82,83)",-2.979609448,15.40373754,0.103341788,13.21399541,13.42452722,13.77670491,14.4584239,15.40373754,16.65550982,18.22967635,19.52349477,20.59527834
"CDC","BMI",1,"[83,84)",-2.952930993,15.42816819,0.104332139,13.2157389,13.42829152,13.78392751,14.4726133,15.42816819,16.69451128,18.28859138,19.60008044,20.68738721
"CDC","BMI",1,"[84,85)",-2.926186592,15.45356545,0.105325289,13.21815723,13.43276016,13.79190343,14.48764859,15.45356545,16.73461785,18.34873428,19.67793583,20.7807491
"CDC","BMI",1,"[85,86)",-2.899435307,15.47991037,0.106320346,13.22125062,13.43793139,13.80062765,14.50351871,15.47991037,16.77580119,18.4100666,19.75701564,20.8753139
"CDC","BMI",1,"[86,87)",-2.872731211,15.50718419,0.10731644,13.22501902,13.44380325,13.81009508,14.52021262,15.50718419,16.81803321,18.47255029,19.83727506,20.97103216
"CDC","BMI",1,"[87,88)",-2.846123683,15.53536829,0.108312721,13.22946217,13.45037362,13.82030049,14.53771933,15.53536829,16.86128616,18.53614768,19.91866977,21.06785511
"CDC","BMI",1,"[88,89)",-2.819657704,15.56444426,0.109308364,13.23457958,13.45764018,13.83123858,14.55602787,15.56444426,16.90553254,18.60082149,20.00115598,21.16573466
"CDC","BMI",1,"[89,90)",-2.793374145,15.5943938,0.110302563,13.24037052,13.46560044,13.84290393,14.57512728,15.5943938,16.95074515,18.66653485,20.08469037,21.2646234
"CDC","BMI",1,"[90,91)",-2.767310047,15.6251988,0.111294537,13.24683405,13.47425174,13.85529103,14.59500664,15.6251988,16.99689705,18.73325124,20.16923016,21.3644746
"CDC","BMI",1,"[91,92)",-2.741498897,15.65684126,0.112283526,13.25396902,13.48359125,13.86839426,14.61565502,15.65684126,17.04396158,18.80093458,20.25473307,21.46524221
"CDC","BMI",1,"[92,93)",-2.715970894,15.68930333,0.113268793,13.26177409,13.49361598,13.8822079,14.63706153,15.68930333,17.09191233,18.86954915,20.34115737,21.56688088
"CDC","BMI",1,"[93,94)",-2.690753197,15.7225673,0.114249622,13.27024769,13.50432278,13.89672614,14.65921526,15.7225673,17.14072316,18.93905963,20.42846182,21.66934595
"CDC","BMI",1,"[94,95)",-2.665870146,15.75661555,0.115225321,13.27938808,13.51570835,13.91194308,14.68210532,15.75661555,17.19036814,19.00943108,20.51660573,21.77259347
"CDC","BMI",1,"[95,96)",-2.641343436,15.79143062,0.116195218,13.28919334,13.52776922,13.9278527,14.70572083,15.79143062,17.24082164,19.08062897,20.60554896,21.87658015
"CDC","BMI",1,"[96,97)",-2.617192204,15.82699517,0.117158667,13.2996613,13.54050176,13.9444489,14.7300509,15.82699517,17.29205828,19.15261918,20.69525186,21.98126336
"CDC","BMI",1,"[97,98)",-2.593430614,15.86329241,0.118115073,13.31078904,13.55390172,13.96172519,14.75508471,15.86329241,17.34405364,19.22536854,20.78567525,22.08660008
"CDC","BMI",1,"[98,99)",-2.570076037,15.90030484,0.119063807,13.32257456,13.56796556,13.97967549,14.78081132,15.90030484,17.39678222,19.29884326,20.87678068,22.19254999
"CDC","BMI",1,"[99,100)",-2.547141473,15.93801545,0.12000429,13.33501512,13.58268918,13.99829338,14.80721981,15.93801545,17.45021936,19.3730104,20.96853014,22.29907253
"CDC","BMI",1,"[100,101)",-2.524635245,15.97640787,0.120935994,13.34810726,13.59806788,14.01757212,14.83429943,15.97640787,17.50434149,19.44783809,21.06088607,22.4061266
"CDC","BMI",1,"[101,102)",-2.502569666,16.01546483,0.121858355,13.36184843,13.61409768,14.0375053,14.86203913,16.01546483,17.55912371,19.52329364,21.15381165,22.51367407
"CDC","BMI",1,"[102,103)",-2.48095189,16.05516984,0.12277087,13.37623516,13.63077388,14.05808613,14.89042805,16.05516984,17.61454239,19.59934557,21.24727049,22.62167597
"CDC","BMI",1,"[103,104)",-2.459785573,16.09550688,0.123673085,13.39126329,13.6480912,14.07930747,14.91945533,16.09550688,17.67057478,19.67596331,21.34122666,22.73009308
"CDC","BMI",1,"[104,105)",-2.439080117,16.13645881,0.124564484,13.40693007,13.6660455,14.1011628,14.94910996,16.13645881,17.72719638,19.75311515,21.43564505,22.8388898
"CDC","BMI",1,"[105,106)",-2.418838304,16.17800955,0.125444639,13.42323134,13.68463148,14.12364494,14.97938101,16.17800955,17.78438449,19.830771,21.5304909,22.94802887
"CDC","BMI",1,"[106,107)",-2.399063683,16.22014281,0.126313121,13.44016315,13.70384401,14.1467468,15.01025752,16.22014281,17.84211614,19.90890079,21.62573005,23.05747448
"CDC","BMI",1,"[107,108)",-2.379756861,16.26284277,0.127169545,13.45772088,13.72367745,14.17046092,15.04172856,16.26284277,17.9003692,19.98747533,21.72132885,23.16719057
"CDC","BMI",1,"[108,109)",-2.360920527,16.30609316,0.128013515,13.47590046,13.74412656,14.19478013,15.0737831,16.30609316,17.95912092,20.06646519,21.8172543,23.27714304
"CDC","BMI",1,"[109,110)",-2.342557728,16.34987759,0.128844639,13.49469797,13.7651862,14.21969726,15.10641007,16.34987759,18.01834843,20.14584104,21.91347402,23.38729906
"CDC","BMI",1,"[110,111)",-2.324663326,16.39418118,0.129662637,13.51410735,13.78684956,14.24520415,15.13959859,16.39418118,18.07803138,20.22557581,22.00995586,23.49762289
"CDC","BMI",1,"[111,112)",-2.307240716,16.43898741,0.130467138,13.53412476,13.80911155,14.27129365,15.17333749,16.43898741,18.13814687,20.30564061,22.10666864,23.60808381
"CDC","BMI",1,"[112,113)",-2.290287663,16.48428082,0.131257852,13.55474487,13.83196589,14.29795787,15.20761574,16.48428082,18.19867379,20.38600821,22.20358151,23.71864933
"CDC","BMI",1,"[113,114)",-2.273803847,16.53004554,0.132034479,13.5759628,13.85540667,14.32518913,15.24242219,16.53004554,18.25959047,20.46665117,22.30066429,23.82928884
"CDC","BMI",1,"[114,115)",-2.257782149,16.57626713,0.132796819,13.59777181,13.87942647,14.35297886,15.27774591,16.57626713,18.32087764,20.5475442,22.39788709,23.9399692
"CDC","BMI",1,"[115,116)",-2.242227723,16.62292864,0.133544525,13.62016849,13.90402053,14.38132004,15.31357557,16.62292864,18.38251202,20.628659,22.49522108,24.05066418
"CDC","BMI",1,"[116,117)",-2.227132805,16.67001572,0.134277436,13.64314567,13.92918106,14.4102038,15.34990008,16.67001572,18.44447472,20.70997108,22.59263755,24.16134214
"CDC","BMI",1,"[117,118)",-2.212495585,16.71751288,0.134995324,13.66669786,13.95490163,14.43962209,15.38670828,16.71751288,18.50674506,20.79145469,22.69010855,24.27197506
"CDC","BMI",1,"[118,119)",-2.19831275,16.76540496,0.135697996,13.69081905,13.98117536,14.46956659,15.42398894,16.76540496,18.56930296,20.87308482,22.78760665,24.38253502
"CDC","BMI",1,"[119,120)",-2.184580762,16.81367689,0.136385276,13.71550304,14.00799522,14.50002883,15.46173083,16.81367689,18.63212859,20.9548369,22.88510501,24.49299479
"CDC","BMI",1,"[120,121)",-2.171295888,16.86231366,0.137057004,13.7407435,14.03535405,14.5310003,15.49992271,16.86231366,18.69520235,21.03668675,22.98257733,24.60332779
"CDC","BMI",1,"[121,122)",-2.158454232,16.91130036,0.137713039,13.7665339,14.06324456,14.56247234,15.53855329,16.91130036,18.75850486,21.11861063,23.07999788,24.7135081
"CDC","BMI",1,"[122,123)",-2.146051754,16.96062216,0.138353254,13.79286758,14.0916593,14.59443621,15.57761127,16.96062216,18.82201698,21.20058521,23.17734149,24.8235105
"CDC","BMI",1,"[123,124)",-2.134084303,17.0102643,0.138977537,13.81973772,14.12059071,14.62688307,15.61708531,17.0102643,18.8857198,21.28258757,23.27458358,24.93331042
"CDC","BMI",1,"[124,125)",-2.122547629,17.06021213,0.139585795,13.84713731,14.15003106,14.65980398,15.65696405,17.06021213,18.94959465,21.36459523,23.3717001,25.04288396
"CDC","BMI",1,"[125,126)",-2.111437411,17.11045106,0.140177947,13.87505922,14.17997251,14.69318989,15.69723611,17.11045106,19.01362305,21.44658611,23.46866758,25.1522079
"CDC","BMI",1,"[126,127)",-2.100749266,17.16096656,0.140753927,13.90349614,14.21040706,14.72703166,15.73789008,17.16096656,19.07778681,21.52853856,23.56546313,25.26125968
"CDC","BMI",1,"[127,128)",-2.090478774,17.21174424,0.141313686,13.9324406,14.2413266,14.76132003,15.77891452,17.21174424,19.14206792,21.61043134,23.6620644,25.37001743
"CDC","BMI",1,"[128,129)",-2.080621484,17.26276973,0.141857186,13.96188497,14.27272286,14.79604567,15.82029796,17.26276973,19.20644863,21.69224364,23.7584496,25.47845992
"CDC","BMI",1,"[129,130)",-2.071172932,17.31402878,0.142384404,13.99182148,14.30458743,14.83119912,15.86202891,17.31402878,19.2709114,21.77395506,23.85459754,25.58656661
"CDC","BMI",1,"[130,131)",-2.062128649,17.3655072,0.142895332,14.02224218,14.33691178,14.86677084,15.90409584,17.3655072,19.33543894,21.85554562,23.95048756,25.69431763
"CDC","BMI",1,"[131,132)",-2.053484173,17.4171909,0.143389972,14.05313898,14.36968723,14.90275116,15.94648722,17.4171909,19.40001418,21.93699575,24.04609957,25.80169379
"CDC","BMI",1,"[132,133)",-2.045235058,17.46906585,0.143868341,14.0845036,14.40290497,14.93913036,15.98919146,17.46906585,19.46462028,22.01828633,24.14141407,25.90867656
"CDC","BMI",1,"[133,134)",-2.03737688,17.52111811,0.144330469,14.11632765,14.43655605,14.97589856,16.03219696,17.52111811,19.52924064,22.09939861,24.23641208,26.01524807
"CDC","BMI",1,"[134,135)",-2.029906684,17.57333347,0.144776372,14.14860307,14.47063181,15.01304607,16.07549205,17.57333347,19.59385826,22.18031382,24.33107526,26.12139201
"CDC","BMI",1,"[135,136)",-2.022817914,17.62569869,0.145206138,14.18132032,14.50512237,15.05056245,16.11906513,17.62569869,19.65845792,22.26101479,24.4253857,26.22709056
